sensor,channel,year,month,day,hour,minute,second,path,filename
PLPI,HHZ,2022,4,8,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.098
PLPI,HHE,2022,4,9,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.099
PLPI,HHN,2022,4,9,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.099
PLPI,HHZ,2022,4,9,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.099
PLPI,HHE,2022,4,10,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.100
PLPI,HHN,2022,4,10,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.100
PLPI,HHZ,2022,4,10,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.100
PLPI,HHE,2022,4,11,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.101
PLPI,HHN,2022,4,11,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.101
PLPI,HHZ,2022,4,11,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.101
PLPI,HHE,2022,4,12,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.102
PLPI,HHN,2022,4,12,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.102
PLPI,HHZ,2022,4,12,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.102
PLPI,HHE,2022,4,13,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.103
PLPI,HHN,2022,4,13,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.103
PLPI,HHZ,2022,4,13,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.103
PLPI,HHE,2022,4,14,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.104
PLPI,HHN,2022,4,14,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.104
PLPI,HHZ,2022,4,14,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.104
PLPI,HHE,2022,4,15,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.105
PLPI,HHN,2022,4,15,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.105
PLPI,HHZ,2022,4,15,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.105
PLPI,HHE,2022,4,16,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.106
PLPI,HHN,2022,4,16,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.106
PLPI,HHZ,2022,4,16,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.106
PLPI,HHE,2022,4,17,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.107
PLPI,HHN,2022,4,17,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.107
PLPI,HHZ,2022,4,17,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.107
PLPI,HHE,2022,4,18,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.108
PLPI,HHN,2022,4,18,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.108
PLPI,HHZ,2022,4,18,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.108
PLPI,HHE,2022,4,19,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.109
PLPI,HHN,2022,4,19,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.109
PLPI,HHZ,2022,4,19,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.109
PLPI,HHE,2022,4,20,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.110
PLPI,HHN,2022,4,20,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.110
PLPI,HHZ,2022,4,20,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.110
PLPI,HHE,2022,4,21,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.111
PLPI,HHN,2022,4,21,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.111
PLPI,HHZ,2022,4,21,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.111
PLPI,HHE,2022,4,22,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.112
PLPI,HHN,2022,4,22,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.112
PLPI,HHZ,2022,4,22,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.112
PLPI,HHE,2022,4,23,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.113
PLPI,HHN,2022,4,23,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.113
PLPI,HHZ,2022,4,23,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.113
PLPI,HHE,2022,4,24,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.114
PLPI,HHN,2022,4,24,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.114
PLPI,HHZ,2022,4,24,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.114
PLPI,HHE,2022,4,25,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.115
PLPI,HHN,2022,4,25,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.115
PLPI,HHZ,2022,4,25,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.115
PLPI,HHE,2022,4,26,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.116
PLPI,HHN,2022,4,26,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.116
PLPI,HHZ,2022,4,26,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.116
PLPI,HHE,2022,4,27,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.117
PLPI,HHN,2022,4,27,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.117
PLPI,HHZ,2022,4,27,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.117
PLPI,HHE,2022,4,28,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.118
PLPI,HHN,2022,4,28,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.118
PLPI,HHZ,2022,4,28,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.118
PLPI,HHE,2022,4,29,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.119
PLPI,HHN,2022,4,29,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.119
PLPI,HHZ,2022,4,29,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.119
PLPI,HHE,2022,4,30,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.120
PLPI,HHN,2022,4,30,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.120
PLPI,HHZ,2022,4,30,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.120
PLPI,HHE,2022,5,1,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.121
PLPI,HHN,2022,5,1,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.121
PLPI,HHZ,2022,5,1,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.121
PLPI,HHE,2022,5,2,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.122
PLPI,HHN,2022,5,2,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.122
PLPI,HHZ,2022,5,2,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.122
PLPI,HHE,2022,5,3,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.123
PLPI,HHN,2022,5,3,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.123
PLPI,HHZ,2022,5,3,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.123
PLPI,HHE,2022,5,4,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.124
PLPI,HHN,2022,5,4,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.124
PLPI,HHZ,2022,5,4,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.124
PLPI,HHE,2022,5,5,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.125
PLPI,HHN,2022,5,5,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.125
PLPI,HHZ,2022,5,5,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.125
PLPI,HHE,2022,5,6,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.126
PLPI,HHN,2022,5,6,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.126
PLPI,HHZ,2022,5,6,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.126
PLPI,HHE,2022,5,7,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.127
PLPI,HHN,2022,5,7,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.127
PLPI,HHZ,2022,5,7,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.127
PLPI,HHE,2022,5,8,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.128
PLPI,HHN,2022,5,8,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.128
PLPI,HHZ,2022,5,8,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.128
PLPI,HHE,2022,5,9,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.129
PLPI,HHN,2022,5,9,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.129
PLPI,HHZ,2022,5,9,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.129
PLPI,HHE,2022,5,10,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.130
PLPI,HHN,2022,5,10,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.130
PLPI,HHZ,2022,5,10,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.130
PLPI,HHE,2022,5,11,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.131
PLPI,HHN,2022,5,11,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.131
PLPI,HHZ,2022,5,11,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.131
PLPI,HHE,2022,5,12,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.132
PLPI,HHN,2022,5,12,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.132
PLPI,HHZ,2022,5,12,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.132
PLPI,HHE,2022,5,13,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.133
PLPI,HHN,2022,5,13,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.133
PLPI,HHZ,2022,5,13,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.133
PLPI,HHE,2022,5,14,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.134
PLPI,HHN,2022,5,14,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.134
PLPI,HHZ,2022,5,14,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.134
PLPI,HHE,2022,5,15,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.135
PLPI,HHN,2022,5,15,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.135
PLPI,HHZ,2022,5,15,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.135
PLPI,HHE,2022,5,16,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.136
PLPI,HHN,2022,5,16,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.136
PLPI,HHZ,2022,5,16,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.136
PLPI,HHE,2022,5,17,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.137
PLPI,HHN,2022,5,17,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.137
PLPI,HHZ,2022,5,17,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.137
PLPI,HHE,2022,5,18,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.138
PLPI,HHN,2022,5,18,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.138
PLPI,HHZ,2022,5,18,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.138
PLPI,HHE,2022,5,19,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.139
PLPI,HHN,2022,5,19,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.139
PLPI,HHZ,2022,5,19,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.139
PLPI,HHE,2022,5,20,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.140
PLPI,HHN,2022,5,20,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.140
PLPI,HHZ,2022,5,20,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.140
PLPI,HHE,2022,5,21,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.141
PLPI,HHN,2022,5,21,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.141
PLPI,HHZ,2022,5,21,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.141
PLPI,HHE,2022,5,22,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.142
PLPI,HHN,2022,5,22,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.142
PLPI,HHZ,2022,5,22,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.142
PLPI,HHE,2022,5,23,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.143
PLPI,HHN,2022,5,23,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.143
PLPI,HHZ,2022,5,23,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.143
PLPI,HHE,2022,5,24,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.144
PLPI,HHN,2022,5,24,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.144
PLPI,HHZ,2022,5,24,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.144
PLPI,HHE,2022,5,25,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.145
PLPI,HHN,2022,5,25,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.145
PLPI,HHZ,2022,5,25,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.145
PLPI,HHE,2022,5,26,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.146
PLPI,HHN,2022,5,26,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.146
PLPI,HHZ,2022,5,26,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.146
PLPI,HHE,2022,5,27,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.147
PLPI,HHN,2022,5,27,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.147
PLPI,HHZ,2022,5,27,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.147
PLPI,HHE,2022,5,28,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.148
PLPI,HHN,2022,5,28,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.148
PLPI,HHZ,2022,5,28,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.148
PLPI,HHE,2022,5,29,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.149
PLPI,HHN,2022,5,29,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.149
PLPI,HHZ,2022,5,29,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.149
PLPI,HHE,2022,5,30,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.150
PLPI,HHN,2022,5,30,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.150
PLPI,HHZ,2022,5,30,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.150
PLPI,HHE,2022,6,1,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.152
PLPI,HHN,2022,6,1,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.152
PLPI,HHZ,2022,6,1,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.152
PLPI,HHE,2022,6,2,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.153
PLPI,HHN,2022,6,2,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.153
PLPI,HHZ,2022,6,2,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.153
PLPI,HHE,2022,6,3,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.154
PLPI,HHN,2022,6,3,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.154
PLPI,HHZ,2022,6,3,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.154
PLPI,HHE,2022,6,4,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.155
PLPI,HHN,2022,6,4,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.155
PLPI,HHZ,2022,6,4,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.155
PLPI,HHE,2022,6,5,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.156
PLPI,HHN,2022,6,5,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.156
PLPI,HHZ,2022,6,5,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.156
PLPI,HHE,2022,6,6,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.157
PLPI,HHN,2022,6,6,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.157
PLPI,HHZ,2022,6,6,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.157
PLPI,HHE,2022,6,7,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.158
PLPI,HHN,2022,6,7,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.158
PLPI,HHZ,2022,6,7,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.158
PLPI,HHE,2022,6,8,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.159
PLPI,HHN,2022,6,8,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.159
PLPI,HHZ,2022,6,8,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.159
PLPI,HHE,2022,6,9,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.160
PLPI,HHN,2022,6,9,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.160
PLPI,HHZ,2022,6,9,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.160
PLPI,HHE,2022,6,10,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.161
PLPI,HHN,2022,6,10,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.161
PLPI,HHZ,2022,6,10,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.161
PLPI,HHE,2022,6,11,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.162
PLPI,HHN,2022,6,11,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.162
PLPI,HHZ,2022,6,11,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.162
PLPI,HHE,2022,6,12,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.163
PLPI,HHN,2022,6,12,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.163
PLPI,HHZ,2022,6,12,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.163
PLPI,HHE,2022,6,13,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.164
PLPI,HHN,2022,6,13,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.164
PLPI,HHZ,2022,6,13,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.164
PLPI,HHE,2022,6,14,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.165
PLPI,HHN,2022,6,14,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.165
PLPI,HHZ,2022,6,14,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.165
PLPI,HHE,2022,6,15,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.166
PLPI,HHN,2022,6,15,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.166
PLPI,HHZ,2022,6,15,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.166
PLPI,HHE,2022,6,16,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.167
PLPI,HHN,2022,6,16,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.167
PLPI,HHZ,2022,6,16,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.167
PLPI,HHE,2022,6,17,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.168
PLPI,HHN,2022,6,17,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.168
PLPI,HHZ,2022,6,17,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.168
PLPI,HHE,2022,6,18,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.169
PLPI,HHN,2022,6,18,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.169
PLPI,HHZ,2022,6,18,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.169
PLPI,HHE,2022,6,19,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.170
PLPI,HHN,2022,6,19,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.170
PLPI,HHZ,2022,6,19,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.170
PLPI,HHE,2022,6,20,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.171
PLPI,HHN,2022,6,20,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.171
PLPI,HHZ,2022,6,20,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.171
PLPI,HHE,2022,6,21,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.172
PLPI,HHN,2022,6,21,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.172
PLPI,HHZ,2022,6,21,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.172
PLPI,HHE,2022,6,22,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.173
PLPI,HHN,2022,6,22,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.173
PLPI,HHZ,2022,6,22,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.173
PLPI,HHE,2022,6,23,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.174
PLPI,HHN,2022,6,23,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.174
PLPI,HHZ,2022,6,23,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.174
PLPI,HHE,2022,6,24,0,0,0,data/SISMO/PLPI/2022_HHE,C7.PLPI..HHE.D.2022.175
PLPI,HHN,2022,6,24,0,0,0,data/SISMO/PLPI/2022_HHN,C7.PLPI..HHN.D.2022.175
PLPI,HHZ,2022,6,24,0,0,0,data/SISMO/PLPI/2022_HHZ,C7.PLPI..HHZ.D.2022.175
