network,station,anomaly_start_time,anomaly_end_time,control_start_time,control_end_time,D_anomaly,Q_anomaly,D_threshold,Q_threshold,NOC
C7,PSAB,2025-07-25T13:42:50Z,2025-07-25T13:43:00Z,2025-07-25T13:40:00Z,2025-07-25T13:45:00Z,0.8822743701822185,703332835567.5457,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:43:00Z,2025-07-25T13:43:10Z,2025-07-25T13:40:00Z,2025-07-25T13:45:00Z,0.1946579568485144,1242197246049.878,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:46:50Z,2025-07-25T13:47:00Z,2025-07-25T13:45:00Z,2025-07-25T13:50:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:46:10Z,2025-07-25T13:46:20Z,2025-07-25T13:45:00Z,2025-07-25T13:50:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:51:20Z,2025-07-25T13:51:30Z,2025-07-25T13:50:00Z,2025-07-25T13:55:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:54:30Z,2025-07-25T13:54:40Z,2025-07-25T13:50:00Z,2025-07-25T13:55:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:54:40Z,2025-07-25T13:54:50Z,2025-07-25T13:50:00Z,2025-07-25T13:55:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:52:20Z,2025-07-25T13:52:30Z,2025-07-25T13:50:00Z,2025-07-25T13:55:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:52:30Z,2025-07-25T13:52:40Z,2025-07-25T13:50:00Z,2025-07-25T13:55:00Z,0.0369992406172341,1802512264026.8044,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:58:00Z,2025-07-25T13:58:10Z,2025-07-25T13:55:00Z,2025-07-25T14:00:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:56:40Z,2025-07-25T13:56:50Z,2025-07-25T13:55:00Z,2025-07-25T14:00:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T13:56:50Z,2025-07-25T13:57:00Z,2025-07-25T13:55:00Z,2025-07-25T14:00:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:00:00Z,2025-07-25T14:00:10Z,2025-07-25T14:00:00Z,2025-07-25T14:05:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:00:10Z,2025-07-25T14:00:20Z,2025-07-25T14:00:00Z,2025-07-25T14:05:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:00:20Z,2025-07-25T14:00:30Z,2025-07-25T14:00:00Z,2025-07-25T14:05:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:01:00Z,2025-07-25T14:01:10Z,2025-07-25T14:00:00Z,2025-07-25T14:05:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:01:10Z,2025-07-25T14:01:20Z,2025-07-25T14:00:00Z,2025-07-25T14:05:00Z,0.0369992406172341,1802512264026.8044,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:07:50Z,2025-07-25T14:08:00Z,2025-07-25T14:05:00Z,2025-07-25T14:10:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:08:50Z,2025-07-25T14:09:00Z,2025-07-25T14:05:00Z,2025-07-25T14:10:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:09:00Z,2025-07-25T14:09:10Z,2025-07-25T14:05:00Z,2025-07-25T14:10:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:09:50Z,2025-07-25T14:10:00Z,2025-07-25T14:05:00Z,2025-07-25T14:10:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:11:10Z,2025-07-25T14:11:20Z,2025-07-25T14:10:00Z,2025-07-25T14:15:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:11:40Z,2025-07-25T14:11:50Z,2025-07-25T14:10:00Z,2025-07-25T14:15:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:11:50Z,2025-07-25T14:12:00Z,2025-07-25T14:10:00Z,2025-07-25T14:15:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:12:00Z,2025-07-25T14:12:10Z,2025-07-25T14:10:00Z,2025-07-25T14:15:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:15:30Z,2025-07-25T14:15:40Z,2025-07-25T14:15:00Z,2025-07-25T14:20:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:22:40Z,2025-07-25T14:22:50Z,2025-07-25T14:20:00Z,2025-07-25T14:25:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:22:50Z,2025-07-25T14:23:00Z,2025-07-25T14:20:00Z,2025-07-25T14:25:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:23:00Z,2025-07-25T14:23:10Z,2025-07-25T14:20:00Z,2025-07-25T14:25:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:24:10Z,2025-07-25T14:24:20Z,2025-07-25T14:20:00Z,2025-07-25T14:25:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:29:00Z,2025-07-25T14:29:10Z,2025-07-25T14:25:00Z,2025-07-25T14:30:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:26:30Z,2025-07-25T14:26:40Z,2025-07-25T14:25:00Z,2025-07-25T14:30:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:29:30Z,2025-07-25T14:29:40Z,2025-07-25T14:25:00Z,2025-07-25T14:30:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:27:00Z,2025-07-25T14:27:10Z,2025-07-25T14:25:00Z,2025-07-25T14:30:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:26:50Z,2025-07-25T14:27:00Z,2025-07-25T14:25:00Z,2025-07-25T14:30:00Z,0.0369992406172341,1802512264026.8044,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:36:40Z,2025-07-25T14:36:50Z,2025-07-25T14:35:00Z,2025-07-25T14:40:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:36:50Z,2025-07-25T14:37:00Z,2025-07-25T14:35:00Z,2025-07-25T14:40:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:37:00Z,2025-07-25T14:37:10Z,2025-07-25T14:35:00Z,2025-07-25T14:40:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:37:10Z,2025-07-25T14:37:20Z,2025-07-25T14:35:00Z,2025-07-25T14:40:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:41:50Z,2025-07-25T14:42:00Z,2025-07-25T14:40:00Z,2025-07-25T14:45:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:51:20Z,2025-07-25T14:51:30Z,2025-07-25T14:50:00Z,2025-07-25T14:55:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:52:50Z,2025-07-25T14:53:00Z,2025-07-25T14:50:00Z,2025-07-25T14:55:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:50:30Z,2025-07-25T14:50:40Z,2025-07-25T14:50:00Z,2025-07-25T14:55:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:52:10Z,2025-07-25T14:52:20Z,2025-07-25T14:50:00Z,2025-07-25T14:55:00Z,0.1647796018472787,1142396922278.8464,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:57:10Z,2025-07-25T14:57:20Z,2025-07-25T14:55:00Z,2025-07-25T15:00:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:57:20Z,2025-07-25T14:57:30Z,2025-07-25T14:55:00Z,2025-07-25T15:00:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T14:57:30Z,2025-07-25T14:57:40Z,2025-07-25T14:55:00Z,2025-07-25T15:00:00Z,0.2913021147530718,1106196474964.26,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T15:04:00Z,2025-07-25T15:04:10Z,2025-07-25T15:00:00Z,2025-07-25T15:05:00Z,0.568585666731156,1034860557510.5864,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T15:04:20Z,2025-07-25T15:04:30Z,2025-07-25T15:00:00Z,2025-07-25T15:05:00Z,0.8090036478787946,1537458855551.1377,10.6013,3044811898754.8125,PSAB_d_2025-07-24
C7,PSAB,2025-07-25T15:49:30Z,2025-07-25T15:49:40Z,2025-07-25T15:45:00Z,2025-07-25T15:50:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T15:49:40Z,2025-07-25T15:49:50Z,2025-07-25T15:45:00Z,2025-07-25T15:50:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T15:49:50Z,2025-07-25T15:50:00Z,2025-07-25T15:45:00Z,2025-07-25T15:50:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T15:50:00Z,2025-07-25T15:50:10Z,2025-07-25T15:50:00Z,2025-07-25T15:55:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T15:50:10Z,2025-07-25T15:50:20Z,2025-07-25T15:50:00Z,2025-07-25T15:55:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T15:50:20Z,2025-07-25T15:50:30Z,2025-07-25T15:50:00Z,2025-07-25T15:55:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T15:50:30Z,2025-07-25T15:50:40Z,2025-07-25T15:50:00Z,2025-07-25T15:55:00Z,0.0093002509344251,862158052858.6292,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:04:40Z,2025-07-25T17:04:50Z,2025-07-25T17:00:00Z,2025-07-25T17:05:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:05:40Z,2025-07-25T17:05:50Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:05:50Z,2025-07-25T17:06:00Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:06:00Z,2025-07-25T17:06:10Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:06:10Z,2025-07-25T17:06:20Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.0093002509344251,862158052858.6292,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:06:20Z,2025-07-25T17:06:30Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.6649859564181747,1843477205254.6665,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:06:30Z,2025-07-25T17:06:40Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.0011980596763767,1044357320060.548,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:06:40Z,2025-07-25T17:06:50Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.4929577220163292,763814906141.0211,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:06:50Z,2025-07-25T17:07:00Z,2025-07-25T17:05:00Z,2025-07-25T17:10:00Z,0.0363377249069341,1088015774317.4878,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:27:20Z,2025-07-25T17:27:30Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:27:30Z,2025-07-25T17:27:40Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:27:40Z,2025-07-25T17:27:50Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:27:50Z,2025-07-25T17:28:00Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.0093002509344251,862158052858.6292,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:28:00Z,2025-07-25T17:28:10Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.6649859564181747,1843477205254.6665,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:28:10Z,2025-07-25T17:28:20Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.0011980596763767,1044357320060.548,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:28:20Z,2025-07-25T17:28:30Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.4929577220163292,763814906141.0211,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:28:30Z,2025-07-25T17:28:40Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.0363377249069341,1088015774317.4878,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-25T17:29:30Z,2025-07-25T17:29:40Z,2025-07-25T17:25:00Z,2025-07-25T17:30:00Z,0.0199097713189925,1117624240836.4568,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:06:00Z,2025-07-26T00:06:10Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:06:10Z,2025-07-26T00:06:20Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:06:20Z,2025-07-26T00:06:30Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:06:30Z,2025-07-26T00:06:40Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0093002509344251,862158052858.6292,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:06:40Z,2025-07-26T00:06:50Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.6649859564181747,1843477205254.6665,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:06:50Z,2025-07-26T00:07:00Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0011980596763767,1044357320060.548,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:07:00Z,2025-07-26T00:07:10Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.4929577220163292,763814906141.0211,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:07:10Z,2025-07-26T00:07:20Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0363377249069341,1088015774317.4878,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:07:20Z,2025-07-26T00:07:30Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0199097713189925,1117624240836.4568,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:07:30Z,2025-07-26T00:07:40Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.1103407170429615,2031729796129.5928,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:07:40Z,2025-07-26T00:07:50Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0868732117108828,1558495663477.1348,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:07:50Z,2025-07-26T00:08:00Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.2788249386955327,1157248028899.2844,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:08:00Z,2025-07-26T00:08:10Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,1.32925158691754,953704552988.0348,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:08:10Z,2025-07-26T00:08:20Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.308486879717589,695327723133.8407,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:08:20Z,2025-07-26T00:08:30Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.2524095814609619,975513038395.4865,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:08:30Z,2025-07-26T00:08:40Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.4651374126979132,896645372393.0374,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:08:40Z,2025-07-26T00:08:50Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,1.109153455581322,973185079322.0596,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:08:50Z,2025-07-26T00:09:00Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.9416663635190572,1218982735159.217,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:09:00Z,2025-07-26T00:09:10Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.2358756203062241,1402360338961.6472,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:09:10Z,2025-07-26T00:09:20Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,2.530684754803393,1153090917180.1282,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:09:20Z,2025-07-26T00:09:30Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.0266583483268408,1043722688545.646,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:09:30Z,2025-07-26T00:09:40Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.5562751332153785,1465949506836.0437,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:09:40Z,2025-07-26T00:09:50Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,2.253675453964264,1794950028193.2969,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T00:09:50Z,2025-07-26T00:10:00Z,2025-07-26T00:05:00Z,2025-07-26T00:10:00Z,0.1363543749997559,909513283040.8748,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T01:09:20Z,2025-07-26T01:09:30Z,2025-07-26T01:05:00Z,2025-07-26T01:10:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T01:09:30Z,2025-07-26T01:09:40Z,2025-07-26T01:05:00Z,2025-07-26T01:10:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T01:09:40Z,2025-07-26T01:09:50Z,2025-07-26T01:05:00Z,2025-07-26T01:10:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T01:09:50Z,2025-07-26T01:10:00Z,2025-07-26T01:05:00Z,2025-07-26T01:10:00Z,0.0093002509344251,862158052858.6292,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T01:09:30Z,2025-07-26T01:09:40Z,2025-07-26T01:05:00Z,2025-07-26T01:15:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T02:03:10Z,2025-07-26T02:03:20Z,2025-07-26T02:00:00Z,2025-07-26T02:05:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T02:10:40Z,2025-07-26T02:10:50Z,2025-07-26T02:10:00Z,2025-07-26T02:15:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T03:56:10Z,2025-07-26T03:56:20Z,2025-07-26T03:55:00Z,2025-07-26T04:00:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T05:01:10Z,2025-07-26T05:01:20Z,2025-07-26T05:00:00Z,2025-07-26T05:05:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T06:42:00Z,2025-07-26T06:42:10Z,2025-07-26T06:40:00Z,2025-07-26T06:45:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:20:30Z,2025-07-26T08:20:40Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:21:30Z,2025-07-26T08:21:40Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:21:40Z,2025-07-26T08:21:50Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:21:50Z,2025-07-26T08:22:00Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.0093002509344251,862158052858.6292,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:22:00Z,2025-07-26T08:22:10Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.6649859564181747,1843477205254.6665,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:22:10Z,2025-07-26T08:22:20Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.0011980596763767,1044357320060.548,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:22:20Z,2025-07-26T08:22:30Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.4929577220163292,763814906141.0211,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:22:30Z,2025-07-26T08:22:40Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.0363377249069341,1088015774317.4878,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T08:22:40Z,2025-07-26T08:22:50Z,2025-07-26T08:20:00Z,2025-07-26T08:25:00Z,0.0199097713189925,1117624240836.4568,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T09:14:30Z,2025-07-26T09:14:40Z,2025-07-26T09:10:00Z,2025-07-26T09:15:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T09:14:40Z,2025-07-26T09:14:50Z,2025-07-26T09:10:00Z,2025-07-26T09:15:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T09:14:50Z,2025-07-26T09:15:00Z,2025-07-26T09:10:00Z,2025-07-26T09:15:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T11:37:00Z,2025-07-26T11:37:10Z,2025-07-26T11:35:00Z,2025-07-26T11:40:00Z,0.1237259603862117,1354641708697.3103,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T11:37:10Z,2025-07-26T11:37:20Z,2025-07-26T11:35:00Z,2025-07-26T11:40:00Z,0.6599630027318963,1153641653236.8867,17.5936,4838503727476.565,PSAB_d_2025-07-25
C7,PSAB,2025-07-26T11:37:20Z,2025-07-26T11:37:30Z,2025-07-26T11:35:00Z,2025-07-26T11:40:00Z,0.0025632980229122,1631564582702.9253,17.5936,4838503727476.565,PSAB_d_2025-07-25
